['INFO ]2024-04-26 12:00:08,466(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:02:33,050(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:02:46,076(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:02:46,348(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:02:50,459(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:02:50,468(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:02:50,472(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:02:55,968(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:02:56,306(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:02:56,306(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:03:59,679(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:04:08,389(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:04:08,480(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:04:10,820(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:04:10,869(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:04:10,889(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:04:15,356(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:04:15,373(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:04:15,421(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:09:25,142(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:09:42,436(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:09:42,726(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:09:45,703(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:09:45,732(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:09:45,868(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:09:51,835(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:09:51,835(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:09:51,850(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:11:39,844(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:11:45,072(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:11:45,124(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:11:52,077(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:11:52,102(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:11:52,132(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:11:56,821(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:11:56,821(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:11:56,830(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:13:51,289(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:16:57,082(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:17:12,395(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:17:51,367(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:17:51,370(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:17:51,592(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:17:51,841(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:17:51,846(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:17:51,855(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:19:23,867(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:19:23,988(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:19:23,993(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:19:24,028(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:19:24,123(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
['INFO ]2024-04-26 12:19:24,126(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-get driver
['INFO ]2024-04-26 12:19:24,144(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-Launch the browser
['INFO ]2024-04-26 12:19:28,517(yyyy-MM-ddHH:mm:ss.SSS][main]utilities.LoggerLoad1)-setup browser
